class_name,phash_group_id,split,group_size
fungal_nail_infections,fungal_nail_infections__phash_000841,train,1
fungal_nail_infections,fungal_nail_infections__phash_000717,train,1
fungal_nail_infections,fungal_nail_infections__phash_000251,train,1
fungal_nail_infections,fungal_nail_infections__phash_000810,train,1
fungal_nail_infections,fungal_nail_infections__phash_000759,val,1
fungal_nail_infections,fungal_nail_infections__phash_000059,test,1
fungal_nail_infections,fungal_nail_infections__phash_000660,train,1
fungal_nail_infections,fungal_nail_infections__phash_000636,train,1
fungal_nail_infections,fungal_nail_infections__phash_000044,train,1
fungal_nail_infections,fungal_nail_infections__phash_001000,train,1
fungal_nail_infections,fungal_nail_infections__phash_000897,val,1
fungal_nail_infections,fungal_nail_infections__phash_000899,test,1
fungal_nail_infections,fungal_nail_infections__phash_000270,train,1
fungal_nail_infections,fungal_nail_infections__phash_000461,train,1
fungal_nail_infections,fungal_nail_infections__phash_000519,train,1
fungal_nail_infections,fungal_nail_infections__phash_000424,train,1
fungal_nail_infections,fungal_nail_infections__phash_000699,train,1
fungal_nail_infections,fungal_nail_infections__phash_000086,val,1
fungal_nail_infections,fungal_nail_infections__phash_000383,test,1
fungal_nail_infections,fungal_nail_infections__phash_001148,train,1
fungal_nail_infections,fungal_nail_infections__phash_000975,train,1
fungal_nail_infections,fungal_nail_infections__phash_000640,train,1
fungal_nail_infections,fungal_nail_infections__phash_000866,train,1
fungal_nail_infections,fungal_nail_infections__phash_001027,train,1
fungal_nail_infections,fungal_nail_infections__phash_000376,val,1
fungal_nail_infections,fungal_nail_infections__phash_000452,test,1
fungal_nail_infections,fungal_nail_infections__phash_000133,train,1
fungal_nail_infections,fungal_nail_infections__phash_000697,train,1
fungal_nail_infections,fungal_nail_infections__phash_000940,train,1
fungal_nail_infections,fungal_nail_infections__phash_000635,train,1
fungal_nail_infections,fungal_nail_infections__phash_000878,val,1
fungal_nail_infections,fungal_nail_infections__phash_000419,test,1
fungal_nail_infections,fungal_nail_infections__phash_000411,train,1
fungal_nail_infections,fungal_nail_infections__phash_001197,train,1
fungal_nail_infections,fungal_nail_infections__phash_000880,train,1
fungal_nail_infections,fungal_nail_infections__phash_000373,train,1
fungal_nail_infections,fungal_nail_infections__phash_000041,train,1
fungal_nail_infections,fungal_nail_infections__phash_000500,val,1
fungal_nail_infections,fungal_nail_infections__phash_000583,test,1
fungal_nail_infections,fungal_nail_infections__phash_000996,train,1
fungal_nail_infections,fungal_nail_infections__phash_000254,train,1
fungal_nail_infections,fungal_nail_infections__phash_000288,train,1
fungal_nail_infections,fungal_nail_infections__phash_000906,train,1
fungal_nail_infections,fungal_nail_infections__phash_000525,train,1
fungal_nail_infections,fungal_nail_infections__phash_000970,val,1
fungal_nail_infections,fungal_nail_infections__phash_001153,test,1
fungal_nail_infections,fungal_nail_infections__phash_000944,train,1
fungal_nail_infections,fungal_nail_infections__phash_000367,train,1
fungal_nail_infections,fungal_nail_infections__phash_000146,train,1
fungal_nail_infections,fungal_nail_infections__phash_000183,train,1
fungal_nail_infections,fungal_nail_infections__phash_000724,val,1
fungal_nail_infections,fungal_nail_infections__phash_000745,test,1
fungal_nail_infections,fungal_nail_infections__phash_000574,train,1
fungal_nail_infections,fungal_nail_infections__phash_001074,train,1
fungal_nail_infections,fungal_nail_infections__phash_000606,train,1
fungal_nail_infections,fungal_nail_infections__phash_000348,train,1
fungal_nail_infections,fungal_nail_infections__phash_000643,train,1
fungal_nail_infections,fungal_nail_infections__phash_000932,val,1
fungal_nail_infections,fungal_nail_infections__phash_000193,test,1
fungal_nail_infections,fungal_nail_infections__phash_001022,train,1
fungal_nail_infections,fungal_nail_infections__phash_000179,train,1
fungal_nail_infections,fungal_nail_infections__phash_001115,train,1
fungal_nail_infections,fungal_nail_infections__phash_000293,train,1
fungal_nail_infections,fungal_nail_infections__phash_000031,train,1
fungal_nail_infections,fungal_nail_infections__phash_001086,val,1
fungal_nail_infections,fungal_nail_infections__phash_001019,test,1
fungal_nail_infections,fungal_nail_infections__phash_000313,train,1
fungal_nail_infections,fungal_nail_infections__phash_000154,train,1
fungal_nail_infections,fungal_nail_infections__phash_000428,train,1
fungal_nail_infections,fungal_nail_infections__phash_000490,train,1
fungal_nail_infections,fungal_nail_infections__phash_000794,val,1
fungal_nail_infections,fungal_nail_infections__phash_000082,test,1
fungal_nail_infections,fungal_nail_infections__phash_000883,train,1
fungal_nail_infections,fungal_nail_infections__phash_000738,train,1
fungal_nail_infections,fungal_nail_infections__phash_000596,train,1
fungal_nail_infections,fungal_nail_infections__phash_000695,train,1
fungal_nail_infections,fungal_nail_infections__phash_000269,train,1
fungal_nail_infections,fungal_nail_infections__phash_000917,val,1
fungal_nail_infections,fungal_nail_infections__phash_000700,test,1
fungal_nail_infections,fungal_nail_infections__phash_001058,train,1
fungal_nail_infections,fungal_nail_infections__phash_001152,train,1
fungal_nail_infections,fungal_nail_infections__phash_000330,train,1
fungal_nail_infections,fungal_nail_infections__phash_000289,train,1
fungal_nail_infections,fungal_nail_infections__phash_000442,train,1
fungal_nail_infections,fungal_nail_infections__phash_000475,val,1
fungal_nail_infections,fungal_nail_infections__phash_000192,test,1
fungal_nail_infections,fungal_nail_infections__phash_001183,train,1
fungal_nail_infections,fungal_nail_infections__phash_000949,train,1
fungal_nail_infections,fungal_nail_infections__phash_000311,train,1
fungal_nail_infections,fungal_nail_infections__phash_000331,train,1
fungal_nail_infections,fungal_nail_infections__phash_000595,val,1
fungal_nail_infections,fungal_nail_infections__phash_000077,test,1
fungal_nail_infections,fungal_nail_infections__phash_001189,train,1
fungal_nail_infections,fungal_nail_infections__phash_000783,train,1
fungal_nail_infections,fungal_nail_infections__phash_000049,train,1
fungal_nail_infections,fungal_nail_infections__phash_000308,train,1
fungal_nail_infections,fungal_nail_infections__phash_001029,train,1
fungal_nail_infections,fungal_nail_infections__phash_000207,val,1
fungal_nail_infections,fungal_nail_infections__phash_001032,test,1
fungal_nail_infections,fungal_nail_infections__phash_000835,train,1
fungal_nail_infections,fungal_nail_infections__phash_000679,train,1
fungal_nail_infections,fungal_nail_infections__phash_000200,train,1
fungal_nail_infections,fungal_nail_infections__phash_000266,train,1
fungal_nail_infections,fungal_nail_infections__phash_000729,train,1
fungal_nail_infections,fungal_nail_infections__phash_000801,val,1
fungal_nail_infections,fungal_nail_infections__phash_001099,test,1
fungal_nail_infections,fungal_nail_infections__phash_000400,train,1
fungal_nail_infections,fungal_nail_infections__phash_001025,train,1
fungal_nail_infections,fungal_nail_infections__phash_000816,train,1
fungal_nail_infections,fungal_nail_infections__phash_000579,train,1
fungal_nail_infections,fungal_nail_infections__phash_000731,val,1
fungal_nail_infections,fungal_nail_infections__phash_000018,test,1
fungal_nail_infections,fungal_nail_infections__phash_000633,train,1
fungal_nail_infections,fungal_nail_infections__phash_000191,train,1
fungal_nail_infections,fungal_nail_infections__phash_000645,train,1
fungal_nail_infections,fungal_nail_infections__phash_000099,train,1
fungal_nail_infections,fungal_nail_infections__phash_000094,train,1
fungal_nail_infections,fungal_nail_infections__phash_000991,val,1
fungal_nail_infections,fungal_nail_infections__phash_000092,test,1
fungal_nail_infections,fungal_nail_infections__phash_000175,train,1
fungal_nail_infections,fungal_nail_infections__phash_000552,train,1
fungal_nail_infections,fungal_nail_infections__phash_000493,train,1
fungal_nail_infections,fungal_nail_infections__phash_000067,train,1
fungal_nail_infections,fungal_nail_infections__phash_000414,train,1
fungal_nail_infections,fungal_nail_infections__phash_000385,val,1
fungal_nail_infections,fungal_nail_infections__phash_000634,test,1
fungal_nail_infections,fungal_nail_infections__phash_001158,train,1
fungal_nail_infections,fungal_nail_infections__phash_001142,train,1
fungal_nail_infections,fungal_nail_infections__phash_000134,train,1
fungal_nail_infections,fungal_nail_infections__phash_000219,train,1
fungal_nail_infections,fungal_nail_infections__phash_001110,val,1
fungal_nail_infections,fungal_nail_infections__phash_000334,test,1
fungal_nail_infections,fungal_nail_infections__phash_000578,train,1
fungal_nail_infections,fungal_nail_infections__phash_000491,train,1
fungal_nail_infections,fungal_nail_infections__phash_000058,train,1
fungal_nail_infections,fungal_nail_infections__phash_000688,train,1
fungal_nail_infections,fungal_nail_infections__phash_000743,train,1
fungal_nail_infections,fungal_nail_infections__phash_000160,val,1
fungal_nail_infections,fungal_nail_infections__phash_000214,test,1
fungal_nail_infections,fungal_nail_infections__phash_000223,train,1
fungal_nail_infections,fungal_nail_infections__phash_000553,train,1
fungal_nail_infections,fungal_nail_infections__phash_000399,train,1
fungal_nail_infections,fungal_nail_infections__phash_000869,train,1
fungal_nail_infections,fungal_nail_infections__phash_000761,train,1
fungal_nail_infections,fungal_nail_infections__phash_000112,val,1
fungal_nail_infections,fungal_nail_infections__phash_000338,test,1
fungal_nail_infections,fungal_nail_infections__phash_000780,train,1
fungal_nail_infections,fungal_nail_infections__phash_000830,train,1
fungal_nail_infections,fungal_nail_infections__phash_000642,train,1
fungal_nail_infections,fungal_nail_infections__phash_000978,train,1
fungal_nail_infections,fungal_nail_infections__phash_000960,val,1
fungal_nail_infections,fungal_nail_infections__phash_000159,test,1
fungal_nail_infections,fungal_nail_infections__phash_000377,train,1
fungal_nail_infections,fungal_nail_infections__phash_000804,train,1
fungal_nail_infections,fungal_nail_infections__phash_000449,train,1
fungal_nail_infections,fungal_nail_infections__phash_001200,train,1
fungal_nail_infections,fungal_nail_infections__phash_000821,train,1
fungal_nail_infections,fungal_nail_infections__phash_000434,val,1
fungal_nail_infections,fungal_nail_infections__phash_000257,test,1
fungal_nail_infections,fungal_nail_infections__phash_001196,train,1
fungal_nail_infections,fungal_nail_infections__phash_001069,train,1
fungal_nail_infections,fungal_nail_infections__phash_000189,train,1
fungal_nail_infections,fungal_nail_infections__phash_000557,train,1
fungal_nail_infections,fungal_nail_infections__phash_000322,train,1
fungal_nail_infections,fungal_nail_infections__phash_001156,val,1
fungal_nail_infections,fungal_nail_infections__phash_000466,test,1
fungal_nail_infections,fungal_nail_infections__phash_000627,train,1
fungal_nail_infections,fungal_nail_infections__phash_001028,train,1
fungal_nail_infections,fungal_nail_infections__phash_000529,train,1
fungal_nail_infections,fungal_nail_infections__phash_001135,train,1
fungal_nail_infections,fungal_nail_infections__phash_000931,val,1
fungal_nail_infections,fungal_nail_infections__phash_000868,test,1
fungal_nail_infections,fungal_nail_infections__phash_000812,train,1
fungal_nail_infections,fungal_nail_infections__phash_000023,train,1
fungal_nail_infections,fungal_nail_infections__phash_000329,train,1
fungal_nail_infections,fungal_nail_infections__phash_001031,train,1
fungal_nail_infections,fungal_nail_infections__phash_000356,train,1
fungal_nail_infections,fungal_nail_infections__phash_000066,val,1
fungal_nail_infections,fungal_nail_infections__phash_000123,test,1
fungal_nail_infections,fungal_nail_infections__phash_000320,train,1
fungal_nail_infections,fungal_nail_infections__phash_000228,train,1
fungal_nail_infections,fungal_nail_infections__phash_000588,train,1
fungal_nail_infections,fungal_nail_infections__phash_000028,train,1
fungal_nail_infections,fungal_nail_infections__phash_000910,train,1
fungal_nail_infections,fungal_nail_infections__phash_000691,val,1
fungal_nail_infections,fungal_nail_infections__phash_000843,test,1
fungal_nail_infections,fungal_nail_infections__phash_001175,train,1
fungal_nail_infections,fungal_nail_infections__phash_000614,train,1
fungal_nail_infections,fungal_nail_infections__phash_001081,train,1
fungal_nail_infections,fungal_nail_infections__phash_000287,train,1
fungal_nail_infections,fungal_nail_infections__phash_000963,val,1
fungal_nail_infections,fungal_nail_infections__phash_000374,test,1
fungal_nail_infections,fungal_nail_infections__phash_000307,train,1
fungal_nail_infections,fungal_nail_infections__phash_000853,train,1
fungal_nail_infections,fungal_nail_infections__phash_001166,train,1
fungal_nail_infections,fungal_nail_infections__phash_000026,train,1
fungal_nail_infections,fungal_nail_infections__phash_000158,train,1
fungal_nail_infections,fungal_nail_infections__phash_000502,val,1
fungal_nail_infections,fungal_nail_infections__phash_000162,test,1
fungal_nail_infections,fungal_nail_infections__phash_000290,train,1
fungal_nail_infections,fungal_nail_infections__phash_000749,train,1
fungal_nail_infections,fungal_nail_infections__phash_000301,train,1
fungal_nail_infections,fungal_nail_infections__phash_000062,train,1
fungal_nail_infections,fungal_nail_infections__phash_000324,train,1
fungal_nail_infections,fungal_nail_infections__phash_000977,val,1
fungal_nail_infections,fungal_nail_infections__phash_000152,test,1
fungal_nail_infections,fungal_nail_infections__phash_000218,train,1
fungal_nail_infections,fungal_nail_infections__phash_000111,train,1
fungal_nail_infections,fungal_nail_infections__phash_000762,train,1
fungal_nail_infections,fungal_nail_infections__phash_000870,train,1
fungal_nail_infections,fungal_nail_infections__phash_000054,val,1
fungal_nail_infections,fungal_nail_infections__phash_000774,test,1
fungal_nail_infections,fungal_nail_infections__phash_000294,train,1
fungal_nail_infections,fungal_nail_infections__phash_000241,train,1
fungal_nail_infections,fungal_nail_infections__phash_000283,train,1
fungal_nail_infections,fungal_nail_infections__phash_000115,train,1
fungal_nail_infections,fungal_nail_infections__phash_000460,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001141,train,2
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001156,train,2
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001171,train,2
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001245,train,2
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001230,val,2
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001225,test,2
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001224,train,2
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000237,train,2
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001165,train,2
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001166,train,2
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000286,train,2
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001180,val,2
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001198,test,2
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000365,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000819,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000702,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000549,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000706,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000348,val,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000804,test,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000946,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000312,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000160,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000500,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000962,val,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000415,test,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001161,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001197,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001019,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000724,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000924,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000385,val,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000734,test,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000754,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000012,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001146,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000414,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000553,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000543,val,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000529,test,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000535,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000472,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001261,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000648,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001132,val,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001167,test,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001025,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000917,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000089,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001116,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000569,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000502,val,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001125,test,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000730,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000123,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000036,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001208,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000186,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000187,val,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001072,test,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000331,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000351,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000809,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000003,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000383,val,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000246,test,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001134,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000838,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000523,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000120,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000577,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000789,val,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000275,test,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001004,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001093,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000049,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000232,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000424,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000797,val,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001060,test,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000687,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000309,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001172,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001034,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001050,val,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000191,test,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001163,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000176,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000792,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000446,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000830,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001184,val,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001200,test,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000090,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001211,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001064,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000640,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000656,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000259,val,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000044,test,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000430,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000416,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001081,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001193,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000008,val,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000665,test,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000469,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000067,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000742,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001000,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000997,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001005,val,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000336,test,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001054,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000514,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000422,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000196,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000795,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000488,val,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000328,test,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000192,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000499,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000814,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000173,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000282,val,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000667,test,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000159,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001097,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001199,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001246,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000048,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000360,val,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000030,test,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000099,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000444,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000169,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000842,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001107,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000618,val,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000644,test,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000781,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000208,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000536,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000710,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000349,val,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000659,test,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001078,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001248,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000137,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000404,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000588,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000072,val,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000580,test,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000254,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000953,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000330,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001067,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000180,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001210,val,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000461,test,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000630,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001082,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000501,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000668,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000990,val,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001024,test,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000170,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001088,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000614,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001155,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000600,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000156,val,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000834,test,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000755,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000672,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000466,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001117,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000240,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000908,val,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000988,test,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001270,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000696,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001256,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001020,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001035,val,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000868,test,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001173,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000341,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000103,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000505,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000097,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001074,val,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001021,test,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000009,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000202,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001062,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001007,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000212,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000007,val,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000340,test,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_001009,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000887,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000592,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000214,train,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000559,val,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000651,test,1
lupus_related_skin_lesions,lupus_related_skin_lesions__phash_000319,train,1
