sha256,image_path,source_project,source_dataset,original_label,unified_label,conflicting_labels,resolution
9a2c31a543ac6c70fec11985c94cf23c43a1178b36787adac51165d4ab302788,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/test/Candidiasis/candidiasis-vaginal-2.jpeg,devraj,pacific_test,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
9a85881afa1169c51ac6e182da54109e0e0bc72c96811fa80ca14c93e52dfde4,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/10. Warts Molluscum and other Viral Infections - 2103/6_50.jpg,dermassist,Skin_Diseases_Image,Verruca,warts,plaque_psoriasis|warts,kept_protected_original_8:plaque_psoriasis
9aac9bf97243e7306602d344fef21ab0cf2a8336e9000123798b371c0c50dba7,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/13CandidaAxillae0712041.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
9ab9a08bf75eb683c3ffc06c8e9ac915360e9f7ad3e04f73a414e0df84da9051,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candida-penis-39.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
9aead095e10840ab7ba2179fa7514bcf134ac969febe2fa5d796cb745bf9aff6,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/test/Nail Fungus and other Nail Disease/lichen-planus-168.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
9af482d3e4eb723a212694a1f364f64f48944427ece3d2ecebc02599e08f93e8,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/1270__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
9b42e83fbad9f1ebcaeb2e79cfc8f24a516d0ff16439f81a8f581f176feb6db0,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/10. Warts Molluscum and other Viral Infections - 2103/6_135.jpg,dermassist,Skin_Diseases_Image,Verruca,warts,plaque_psoriasis|warts,kept_protected_original_8:plaque_psoriasis
9c74eb8d5c227b6b346c5b6c49c4a69e3b6a9dc726ba3a75c963648a75cd1640,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Acne and Rosacea Photos/milia-17.jpg,dermassist,DermNet,Acne,acne_vulgaris,acne_vulgaris|vitiligo,excluded_all_conflicting_labels
9c74eb8d5c227b6b346c5b6c49c4a69e3b6a9dc726ba3a75c963648a75cd1640,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Light Diseases and Disorders of Pigmentation/milia-17.jpg,dermassist,DermNet,Vitiligo,vitiligo,acne_vulgaris|vitiligo,excluded_all_conflicting_labels
9c74eb8d5c227b6b346c5b6c49c4a69e3b6a9dc726ba3a75c963648a75cd1640,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/4. Pigment/milia-17.jpg,dermassist,Skin_Diseases_Kaggle,Vitiligo,vitiligo,acne_vulgaris|vitiligo,excluded_all_conflicting_labels
9c74eb8d5c227b6b346c5b6c49c4a69e3b6a9dc726ba3a75c963648a75cd1640,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/val/3. Akne/milia-17.jpg,dermassist,Skin_Diseases_Kaggle,Acne,acne_vulgaris,acne_vulgaris|vitiligo,excluded_all_conflicting_labels
9f6994b32533d1b9d7a43ba3853b594e8851e6ebf78c01652b948f034b4f85ad,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/3. Atopic Dermatitis - 1.25k/6_238.jpg,dermassist,Skin_Diseases_Image,Atopic Dermatitis,atopic_dermatitis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
9f6994b32533d1b9d7a43ba3853b594e8851e6ebf78c01652b948f034b4f85ad,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/16_23.jpg,dermassist,Skin_Diseases_Image,Psoriasis,plaque_psoriasis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
9f92cc27affd361c9203d4d0b0161ab6c7fb24c2a81b50a1518a6dcf8b090247,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Lupus and other Connective Tissue diseases/rheumatoid-nodule-1.jpg,dermassist,DermNet,Lupus Cutaneous,lupus_related_skin_lesions,drug_eruptions|lupus_related_skin_lesions,excluded_all_conflicting_labels
9f92cc27affd361c9203d4d0b0161ab6c7fb24c2a81b50a1518a6dcf8b090247,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Systemic Disease/rheumatoid-nodule-1.jpg,dermassist,DermNet,Drug Eruption,drug_eruptions,drug_eruptions|lupus_related_skin_lesions,excluded_all_conflicting_labels
a0095f9d8fbd28675b44a27c1dd8b5130e37bf4b000298b0da368affef8972c2,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/test/Nail Fungus and other Nail Disease/lichen-planus-11.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
a0235e6c11c8b65da2dc0af7490fa70f446214c29e329ff6c2acdfbc8ceb0a31,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-vaginal-4.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
a042953980fd1190457b6c016d1813666b3f8c62115418b86d2cd26b2cc5de55,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/test/Nail Fungus and other Nail Disease/alopecia-areata-12.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,alopecia_areata|fungal_nail_infections,kept_protected_original_8:alopecia_areata
a0dc64c41303b36c2a3d9da6820abce0dfd98932d2c6c8f079411e2aefee7f18,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-14.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
a1324f660655a972637a76de4a1ff27c40dcc2a7cb1db12e3407330245d70812,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/test/Nail Fungus and other Nail Disease/lichen-planus-113.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
a151b85f0723400cc13e3c55a002b04d1b895f1a70d419a46e5131d086b880bd,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/alopecia-areata-63.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,alopecia_areata|fungal_nail_infections,kept_protected_original_8:alopecia_areata
a1b1f4d781a89e96d15622d3effd4310844b2d70b69f2e3c7825d086a67bb08a,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/test/Nail Fungus and other Nail Disease/alopecia-areata-67.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,alopecia_areata|fungal_nail_infections,kept_protected_original_8:alopecia_areata
a1bded47cab2155ae749dfdaf1ef2b182b2ca1ef6f3e73b3b3a148a28f3a2c18,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-202.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
a1e9523598477cbe62a652fdf7494e45d1e01978cc9f313fbf0a194d7080a09d,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candida-penis-17.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
a2181e6273e61ea6b267d604e7cbcdefb3eda9f7407995558cd971e3d27b27bc,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-120.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
a2297e5096f76d25a587518ba036089055979bbf0bfb3c67ae2917b8dcc00068,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-170.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
a252e70ebd8d5e58ed29ee4fe4cbd576266c38040f3a1402037a40107450f224,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-188.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
a25a44a9221f96087fb46d4363b850cabc0923c9e9b6449cb1b434fb826daab6,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-16.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
a309fb449b5c94f98e3cf8492fe164c5d835cc6fbe6608f54414f87dd80b3c7f,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-207.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
a3159efd6ec64fa0c632ae9fc213f42ee8ad6457ca1504980e4ec62b568e7249,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/alopecia-areata-28.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,alopecia_areata|fungal_nail_infections,kept_protected_original_8:alopecia_areata
a40695dc7ec0f87603f54bd56cec243c329069ea842629d192b2a983febaad07,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-large-skin-folds-152.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
a43c3c26181fb2308bec85919e360aab21bd74ee0a076cc4ad2032d216c910b5,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Acne and Rosacea Photos/milia-4.jpg,dermassist,DermNet,Acne,acne_vulgaris,acne_vulgaris|vitiligo,excluded_all_conflicting_labels
a43c3c26181fb2308bec85919e360aab21bd74ee0a076cc4ad2032d216c910b5,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/test/Light Diseases and Disorders of Pigmentation/milia-4.jpg,dermassist,DermNet,Vitiligo,vitiligo,acne_vulgaris|vitiligo,excluded_all_conflicting_labels
a43c3c26181fb2308bec85919e360aab21bd74ee0a076cc4ad2032d216c910b5,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/milia-4.jpg,dermassist,Skin_Diseases_Kaggle,Acne,acne_vulgaris,acne_vulgaris|vitiligo,excluded_all_conflicting_labels
a43c3c26181fb2308bec85919e360aab21bd74ee0a076cc4ad2032d216c910b5,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/4. Pigment/milia-4.jpg,dermassist,Skin_Diseases_Kaggle,Vitiligo,vitiligo,acne_vulgaris|vitiligo,excluded_all_conflicting_labels
a53516a8acc4a200374592c7f46996435de0dc7f1c5655e42f492709c34b8376,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-200.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
a588bb35b31abc47fca30531f22ab4eb932cd6b84739110d616dbc19700c5904,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Cellulitis Impetigo and other Bacterial Infections/pitted-keratolysis-6.jpg,dermassist,DermNet,Cellulitis,cellulitis,cellulitis|tinea_corporis,kept_protected_original_8:tinea_corporis
a5d58cb6b78c1fd4189928d82357408ad571d6b929484e6344913c1fda8dcd1f,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-123.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
a74d745eb45b56300731ce19fabc63aaac49f91e085cfb60539381ca74cf5c35,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/periungual-fibroma-1.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,drug_eruptions|fungal_nail_infections,excluded_all_conflicting_labels
a74d745eb45b56300731ce19fabc63aaac49f91e085cfb60539381ca74cf5c35,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Systemic Disease/tuberous-sclerosis-76.jpg,dermassist,DermNet,Drug Eruption,drug_eruptions,drug_eruptions|fungal_nail_infections,excluded_all_conflicting_labels
a7557f185505351e5046220eab619b51624466dec9d0a6c48998346294332c98,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-184.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
a79f8d199fc1c7e2091491cb002295546519c3cee14bd24a8975b9c91a50b38e,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candida-penis-19.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
a7a2f124c37693c5f6fc940befdb7f6dc5c0d1c6326ca2529de21076d1c0de7e,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-large-skin-folds-148.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
a7fb0ec85bb2ae30a5d6b60d54d4cbc3a3192438c9065608c32dba39a2223718,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/test/Candidiasis/candidiasis-mouth-1.jpeg,devraj,pacific_test,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
a80f2e81ba70cc37d13169d653b28a5457679982058877a6faf5a3ddc874e750,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-large-skin-folds-150.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
a816e7885560f558e70c344f91572cc950217a63027f2f2aa0f5b6f49d39683c,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/3. Atopic Dermatitis - 1.25k/6_312.jpg,dermassist,Skin_Diseases_Image,Atopic Dermatitis,atopic_dermatitis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
a816e7885560f558e70c344f91572cc950217a63027f2f2aa0f5b6f49d39683c,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/11_43.jpg,dermassist,Skin_Diseases_Image,Psoriasis,plaque_psoriasis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
a8306cd484239ebb8642ad4acb02dc38c83b96b4aee1f7a85430c61b0191108c,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/3. Atopic Dermatitis - 1.25k/6_71.jpg,dermassist,Skin_Diseases_Image,Atopic Dermatitis,atopic_dermatitis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
a8306cd484239ebb8642ad4acb02dc38c83b96b4aee1f7a85430c61b0191108c,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/11_31.jpg,dermassist,Skin_Diseases_Image,Psoriasis,plaque_psoriasis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
a918be4c24519af9ea43648810ad3755be2d391eb47f4195e9dd5c827fe9db3d,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-large-skin-folds-104.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
a94436d890cf004f80ba9bf7229314dcd94411e7fb7cae77f69e6cf75c1697dc,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-mouth-15.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
a967e8718977c112ff1cae7ab9b85ad131952cc114e94466fe2719cd387385d8,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Psoriasis/facial-psoriasis12__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,devraj,selected_900plus_final,plaque_psoriasis,plaque_psoriasis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
a967e8718977c112ff1cae7ab9b85ad131952cc114e94466fe2719cd387385d8,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/3. Atopic Dermatitis - 1.25k/6_236.jpg,dermassist,Skin_Diseases_Image,Atopic Dermatitis,atopic_dermatitis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
a998606a2b6306e5b534764dcdbb657c04c5a552e352eea685c46d2ea9fd1e2c,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-mouth-3.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
a9e49c932c883c6aa47b7726151c49af1b63c1b995757e6091a1a8b1674633d1,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/alopecia-areata-31.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,alopecia_areata|fungal_nail_infections,kept_protected_original_8:alopecia_areata
aace901f005a7b3e2a68a6c0f1297dac73a89c1fd9d8f6f1d245a768e246ee46,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-183.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
aae0ab1cf207f725962b199ee34570b67c724e7aaa39b34ec0ee7bc6fcf6dd97,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-large-skin-folds-13.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
aae916c36236f602b80c1120e64c6dd5093048eae705817411da4f9f7fe9fbfe,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/3. Atopic Dermatitis - 1.25k/6_103.jpg,dermassist,Skin_Diseases_Image,Atopic Dermatitis,atopic_dermatitis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
aae916c36236f602b80c1120e64c6dd5093048eae705817411da4f9f7fe9fbfe,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/3. Atopic Dermatitis - 1.25k/6_91.jpg,dermassist,Skin_Diseases_Image,Atopic Dermatitis,atopic_dermatitis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
aae916c36236f602b80c1120e64c6dd5093048eae705817411da4f9f7fe9fbfe,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/16_35.jpg,dermassist,Skin_Diseases_Image,Psoriasis,plaque_psoriasis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
aaed1f166ae15ca035b0c8aaf1dab04a647917a726b1c2a30e34b9a38b79a3ee,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/test/Nail Fungus and other Nail Disease/lichen-planus-162.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
ab1c4d6fec613b2713a186f9a1036f0357c9e7bfb071ff4c908e8c62205b9e54,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-large-skin-folds-144.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
ab6bdde5850bc969b3dbdba56893da36b41957e33bd60a6fd7a1c707a5cefbd6,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-175.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
ab7df4e31f1745d156ee8c3901f1947845c781ec603fa567dd6f4b4410f48381,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-186.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
ab94e3737e511d2553a582e140cfb6d098aca5e447f2346fb366c7d40fc4da5a,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-large-skin-folds-99.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
ac1d4454592dea6128d19839efd4d8a1a3380cfd68b4128fb4ce3c70d0da2ad2,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-large-skin-folds-105.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
ad80fb5a86f42d700e48efc89941b69da9ca0d187ab7c4bc4d297f53254a68b1,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candida-penis-44.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
adf2ebc4b50ce93f64903f6b48fc254ac2df870ba6ca58f14faa597cd852f659,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-large-skin-folds-173.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
aebd4a90430f695a11a2423c2ac800f4ddce0866492ea501ada0048ef1ade522,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candida-penis-12.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
aebd4a90430f695a11a2423c2ac800f4ddce0866492ea501ada0048ef1ade522,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candida-penis-13.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
aec65650e193dde821e686d4fb36e06649f78ced1858acbaab5d154dbe25923e,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/3. Atopic Dermatitis - 1.25k/6_246.jpg,dermassist,Skin_Diseases_Image,Atopic Dermatitis,atopic_dermatitis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
aec65650e193dde821e686d4fb36e06649f78ced1858acbaab5d154dbe25923e,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/16_3.jpg,dermassist,Skin_Diseases_Image,Psoriasis,plaque_psoriasis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
