class_name,image_path,resolved_path,width,height,mean_brightness,std_brightness,blur_score,issue_type,recommended_action,details
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__d7241731906e1547.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0069535.jpg,1024,1024,160.5416,32.0316,24.4145,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__d73ad57084efd5ca.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0070151.jpg,1024,1024,146.2742,26.2190,17.2165,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__d746cd3e0b0acf61.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0073225.jpg,1024,1024,130.1016,77.7577,12.2962,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__d7593d02e75650f2.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0068392.jpg,1024,1024,141.8274,61.1751,11.4681,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__d778067a5041297f.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0062929.jpg,1024,1024,172.3515,44.8946,48.2751,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__d7c76f8d564e59ed.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0065743.jpg,1024,1024,126.2722,51.0007,28.5975,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__d7d889093963d93c.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0066820.jpg,1024,1024,64.9058,77.9856,13.7474,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__d7dfe3ff3a574b39.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0059246.jpg,1024,1024,126.7643,51.2462,12.1121,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__d80e07ce7fde268e.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0054347.jpg,1024,1024,168.7413,11.7148,15.4188,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__d85d33a88137fa0b.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0065972.jpg,1024,1024,160.8126,19.7063,29.8065,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__d876768a56ca4af9.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0054055.jpg,1024,1024,93.5048,76.0995,36.0823,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__d8768e32d35980d1.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0065084.jpg,1024,1024,172.0312,39.7411,24.8471,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__d87d74c0c6653ea4.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0053672.jpg,1024,1024,121.5328,48.7304,13.2568,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__d8df774c58fdbb2b.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0066495.jpg,1024,1024,172.5555,25.4282,15.8658,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__d8e667ed3c372dc3.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0065151.jpg,1024,1024,169.6387,39.1299,49.7403,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__d926deec8d3ebae8.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0054740.jpg,1024,1024,57.7792,82.3853,40.9646,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__d947332d5928e7fc.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0070652.jpg,1024,1024,150.4883,31.2372,14.5997,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__d95619069659418f.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0065602.jpg,1024,1024,152.5189,31.5901,19.1576,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__d998b1d5e0c3d6ed.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0058006.jpg,1024,1024,178.5146,25.5675,22.7815,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__d9a1bd76b96c1276.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0063985.jpg,1024,1024,121.6073,31.1518,41.6602,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__d9e77a7d9172bb36.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0067730.jpg,1024,1024,51.7763,76.5255,33.9961,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__d9f9bb6823134acd.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0070128.jpg,1024,1024,144.4320,63.0007,20.4794,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__da11b03788589c9d.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0054063.jpg,1024,1024,154.1773,22.0239,12.5424,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__da1cf8ce5e5646ad.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0068338.jpg,1024,1024,139.7217,9.7212,15.5782,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__da294e3054eada9a.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0063416.jpg,1024,1024,132.1867,21.5230,43.1869,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__da7ba4b720a11aa3.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0070390.jpg,1024,1024,173.8395,26.0192,28.9426,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__da93dee5d92e13f6.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0067021.jpg,1024,1024,91.0966,75.7407,26.5327,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__dabbe540c715bdd8.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0068450.jpg,1024,1024,75.2748,71.6039,18.9381,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__dae404b605fb4224.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0065428.jpg,1024,1024,63.4313,89.7607,16.1254,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__daef4fbfdffbf513.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0056691.jpg,1024,1024,137.3192,22.8161,14.9998,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__daf85c290b774b4f.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0053735.jpg,1024,1024,156.9073,52.1398,32.4333,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__db583fd264eec703.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0058722.jpg,1024,1024,191.6947,29.1771,31.9219,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__dba9910ae8acfa9a.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0061157.jpg,1024,1024,145.6535,17.1854,19.6231,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__dbbc2934410adfeb.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0029192.jpg,600,450,192.2486,43.2016,28.8952,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__dcc65b151a9d7399.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0061341.jpg,1024,1024,100.4875,73.9048,24.4688,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__dcfcc35d50df07ae.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0057666.jpg,1024,1024,111.5070,63.1353,31.7551,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__dd39074e9a018a28.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0065082.jpg,1024,1024,146.2927,19.3393,44.0981,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__dd402b59f3897833.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0066541.jpg,1024,1024,181.9840,21.0108,14.9181,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__dd4569baf628f15a.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0063802.jpg,1024,1024,174.3661,30.3793,27.2720,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__dd47e06a8cfa32e3.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0072852.jpg,1024,1024,164.3063,31.1034,14.1757,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__dd4b80bc592234e6.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0055397.jpg,1024,1024,145.0618,62.3234,13.2558,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__dd6cadc04ecdbe7d.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0055497.jpg,1024,1024,104.1446,61.8777,15.0704,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__dd8fd3b0388cbec2.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0070673.jpg,1024,1024,147.2928,31.4108,33.2289,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__dd924c5b39afac42.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0064357.jpg,1024,1024,148.8309,17.4882,17.0221,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__dddc610e5bd1686f.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0059106.jpg,1024,1024,96.2461,93.2414,33.8805,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__ddf74026dd97e671.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0066009.jpg,1024,1024,135.7246,52.8968,30.8016,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__de0154cde90af996.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0058309.jpg,1024,1024,159.5279,27.1233,20.8232,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__de1cb6292cc37356.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0059581.jpg,1024,1024,163.8490,24.1884,37.6609,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__de3408e6d6d81be1.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0064340.jpg,1024,1024,141.1331,22.7277,38.4117,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__de622c3830a233c5.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0056631.jpg,1024,1024,159.0528,35.4497,27.5328,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__de7444685a5fd65b.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0062105.jpg,1024,1024,168.0234,22.4374,28.9591,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__de98953732928a9a.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0057592.jpg,1024,1024,121.7625,78.5041,20.8864,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__deaa678161ad8f06.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0055706.jpg,1024,1024,125.5399,38.5682,11.2941,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__deaf4ecdc57848cb.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0056899.jpg,1024,1024,140.6862,10.8564,12.9678,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__dedaf68586d0158e.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0056942.jpg,1024,1024,127.9793,50.7543,18.3461,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__def96e28b73e3f54.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0069812.jpg,1024,1024,108.0379,69.1798,22.5930,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
