class_name,left_image_path,right_image_path,left_dhash,right_dhash,left_phash,right_phash,dhash_hamming_distance,phash_hamming_distance,phash_group_id
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__5d02e4550ecde2df.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__60515696b0e959b3.jpg,692927331f8ec7d1,692927331f8ec7d1,e8be83a719ec55c0,e8be83a719ec55c0,0,0,basal_cell_carcinoma__phash_001014
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__5d1c211332a59f6d.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__0326d16b8b6267fe.jpg,0d1d2ede5d3c38f0,0d1d2ede5d3c38f0,b636ccdac1c51cc6,b636ccdac1c51cc6,0,0,basal_cell_carcinoma__phash_001015
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__5d70aa16b83dbd23.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__57d55a0824ce052c.jpg,70e0a4808880c070,70e0a4808880c070,c00d0ffa7f943866,c00d0ffa7f943866,0,0,basal_cell_carcinoma__phash_001019
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__aaa6bd4211e1976b.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__7aec5968a4220479.jpg,70e0eecececee470,70e0eecececee470,859e5f636a8c2936,859e5f636a8c2936,0,0,basal_cell_carcinoma__phash_001882
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__5dc26ddf912be8fc.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__619863f7b8d1ece9.jpg,8061e8dcd4e87182,8061e8dcd4e87182,92366dcd303b936c,92366dcd303b936c,0,0,basal_cell_carcinoma__phash_001022
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__5dc40cd9f6676fce.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e97e5475fb2abfe0.jpg,ece60f4f0f078edc,ece60f4f0f078edc,a50f5563547750da,a50f5563547750da,0,0,basal_cell_carcinoma__phash_001023
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__cd00cdabcf823800.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__d3ba476e0db7f43b.jpg,ece62a2d4f438b99,ece62a2d4f438b99,e394c04f36339d69,e394c04f36339d69,0,0,basal_cell_carcinoma__phash_002259
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__5e3f688adc0ab45b.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__baa8cfaa4373f5a1.jpg,b4eea337157372f4,b4eea337157372f4,85e0959f507d55c3,85e0959f507d55c3,0,0,basal_cell_carcinoma__phash_001025
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__5f076b7f908d60e0.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__5944bb87e609d535.jpg,f0e33678328643e4,f0e33678328643e4,95d9c0c1951f156f,95d9c0c1951f156f,0,0,basal_cell_carcinoma__phash_001031
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__5fad12ffb6d93a97.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__d673bac920ce317d.jpg,5aca8f9e0e4e4d6c,5aca8f9e0e4e4d6c,b659c9673c3023cb,b659c9673c3023cb,0,0,basal_cell_carcinoma__phash_001037
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__5ff984d225dacf99.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__8c6ca93a77feb75c.jpg,c88a8b0f1b03c2cc,c88a8b0f1b03c2cc,d133551f126f0a2f,d133551f126f0a2f,0,0,basal_cell_carcinoma__phash_001039
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__5ffadc25e7032c8a.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__dd8fd3b0388cbec2.jpg,e8baa39f193c7ebe,e8baa39f193c7ebe,9041859711e7cd7f,9041859711e7cd7f,0,0,basal_cell_carcinoma__phash_001040
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__604f80255c1887a6.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__cbe2bd80abd95f71.jpg,f1e8fc9a9284c0f0,f1e8fc9a9284c0f0,d11a4ae53f313c96,d11a4ae53f313c96,0,0,basal_cell_carcinoma__phash_001044
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__60680b3d6e99c727.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__b42a3a68084af7fc.jpg,403168cccc70b040,40b168cccc70b040,9626699967669e98,9626699967669e98,1,0,basal_cell_carcinoma__phash_001045
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__985d539ada530e27.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__d4ca240b51878757.jpg,4031e8c8c4e87100,4031e8c8c4e87100,c73938c661df8664,c73938c661df8664,0,0,basal_cell_carcinoma__phash_001698
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__f563d7bd9e318f46.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__6239f854f51bbad3.jpg,403178cce4783140,403178cce4783140,962479c966369bc9,962479c966369bc9,0,0,basal_cell_carcinoma__phash_002703
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__219d45e639c7f55b.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__2b284e5411786a39.jpg,403178cccce87100,403078cccce87102,973c78c7619a9649,973868c7259a9679,2,6,basal_cell_carcinoma__phash_001522
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__610d8cc60455c6ac.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__a620195a0344febc.jpg,0431e8ccdce87182,0431e8ccdce87182,c3362dd330cfc338,c3362dd330cfc338,0,0,basal_cell_carcinoma__phash_001052
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6320c5c121c31a5a.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__6143e14e58ebc725.jpg,0431f8cccce87100,0431f8cccce87100,92396d67349ed318,92396d67349ed318,0,0,basal_cell_carcinoma__phash_001080
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__613e3495622485b9.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__316dc07ff4af89f4.jpg,e20f1b17060f0fac,e20f1b17060f0fac,a5cdd0a645690d77,a5cfd0a645690d76,0,2,basal_cell_carcinoma__phash_001055
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__82b68b9f771d5d47.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__d2b678cefc3b16b7.jpg,e20f0f17171786f8,e60f0f17171786f8,81ff01bd15a415db,81ff01bd15a415db,1,0,basal_cell_carcinoma__phash_001439
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__617c93f362e0f77a.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__0594ce8bc196e30b.jpg,ca0c0c06078645c8,ca0c0c06078645c8,a537d18c61bf007e,a537d18c61bf007e,0,0,basal_cell_carcinoma__phash_001057
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__619ec183fbfb1bd1.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__bdb3d1b3c3b882ed.jpg,c7c76636330f9bb6,c7c76636330f9bb6,ac2686e25c5a37cb,ac6686e25c5837cb,0,2,basal_cell_carcinoma__phash_001059
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__61b743b7419121fc.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__ed3c827f0bce47a3.jpg,f0f6d8d89c5cf0c4,f0f6d8d89c5cf0c4,d55d547350ce503b,d55d547350ce503b,0,0,basal_cell_carcinoma__phash_001061
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__cfa3e2ff6a76dcfd.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__acfc5ef97af4ac9a.jpg,f0f63a0848ca68e8,f0f63a0848ca68e8,951d5473555c5473,951d5473555c5473,0,0,basal_cell_carcinoma__phash_002285
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__61cae28d3b439d81.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__86ff3481d0a18a4d.jpg,50f4301e9e5e4ee9,50f4311e9e5e4ee9,b58ccab1c07f1b8c,b58ccab1c07f1b8c,1,0,basal_cell_carcinoma__phash_001062
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__61efa830a44223f8.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e0d45a547432b87e.jpg,450773350787871a,050773350787871a,ea1e9560b29e6ba1,ea1e9560b29e6ba1,1,0,basal_cell_carcinoma__phash_001063
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__61f1bbcd1faaa5f7.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__edb89116bc03dd90.jpg,822204c083139ba2,822204c083139ba2,e8edd849c053c3ce,e8edd849c053c3ce,0,0,basal_cell_carcinoma__phash_001064
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__620999d94bf101a9.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__fd24e912df798b23.jpg,32381230d0111746,32381230d0111746,dd5d24c8856de983,dd5d24c8856de983,0,0,basal_cell_carcinoma__phash_001067
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6296b1d5bf17d70d.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__d618c85e1361fee7.jpg,1123238e8f1b0313,1123238e8f1b0313,eb4ece52911394cd,eb4ece52911394cd,0,0,basal_cell_carcinoma__phash_001074
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6299a3b15d005a38.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__7c383d2200814718.jpg,9b912360c8d8f034,9b912360c8d8f034,c96ba893ffc54d00,c96ba893ffc54d00,0,0,basal_cell_carcinoma__phash_001075
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6307bb1dbe71d244.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__f84fbf7739b01d11.jpg,cc961313932ebfdc,cc961313932ebfdc,90749597455b556b,90749597455b556b,0,0,basal_cell_carcinoma__phash_001079
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__63ca019c58c8812b.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__341f4f9fd1b4f2e8.jpg,ccce2e06170fced4,ccce2e06170fced4,f419d1f6516654c9,f419d1f6516654c9,0,0,basal_cell_carcinoma__phash_001085
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__96b28d441f4777bd.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__0dfe667c911e5447.jpg,ccce2f06160fccc4,ccce2f06160fccc4,f41dd576516650c9,f419d576517650c9,0,2,basal_cell_carcinoma__phash_001679
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__642d3f1797e29add.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__c85d8ebb4580a4ab.jpg,0d0527270f0f0108,0d0527270f0f0108,fe2cc1f31b8d6430,fe2cc1f31b8d6430,0,0,basal_cell_carcinoma__phash_001087
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6434f5bfc73710a4.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__28d30eb37c8b7d4b.jpg,cf1f1f1f0f1b0f8f,cf1f1f1f0f1b0f8f,a990c64bce6b9cac,a990c64bce6b9cac,0,0,basal_cell_carcinoma__phash_001090
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__645df07e43ffd8c0.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__5893cf56810c5318.jpg,e4a6270f0b079ad0,e4a6270f0b079ad0,c46e55e153b41e4d,c46e55e153b41e4d,0,0,basal_cell_carcinoma__phash_001091
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__95bddf3faa1d7cbd.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__f1e3f337e78fe8b1.jpg,e4a6868e4e039bac,e4a6868e4e039bac,c4d5d41d55914577,c4d5d41d55914577,0,0,basal_cell_carcinoma__phash_001665
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__e213c2683d6d58c1.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__d422bd76d6b15e61.jpg,e4a6732f071796c0,e4a6732f071796c0,d58fd5f0401942df,d58fd5f0401942df,0,0,basal_cell_carcinoma__phash_002500
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__648e0927a0382d03.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__09feea96cb748244.jpg,1e1d37756a1a088c,1e1d37756a1a088c,b53af33307f02c0d,b53af33307f02c0d,0,0,basal_cell_carcinoma__phash_001092
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__64ec7be9c68da9c3.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__8575e0ce101926cb.jpg,664f677b15c640cb,664f677b15c640cb,af3ee1519a8f3450,af3ee1519a8f3450,0,0,basal_cell_carcinoma__phash_001094
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__64ec7be9c68da9c3.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__243f7285d969cb5f.jpg,664f677b15c640cb,664f677b15c640cb,af3ee1519a8f3450,af3ee0519a8f3550,0,2,basal_cell_carcinoma__phash_001094
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__8575e0ce101926cb.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__243f7285d969cb5f.jpg,664f677b15c640cb,664f677b15c640cb,af3ee1519a8f3450,af3ee0519a8f3550,0,2,basal_cell_carcinoma__phash_001094
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__657c2dad1a297856.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__efd3ac65e32e8d44.jpg,ecc4ea8c8eced4e8,ecc4ea8c8eced4e8,95f750e60ad94b0e,95f750e60ad94b0e,0,0,basal_cell_carcinoma__phash_001099
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__65b3c3123f051026.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__a63f441c25e3fc66.jpg,c8a8c7977f7d39b8,c8a8c7977f7d39b8,9545541f5178077f,9545541f5178077f,0,0,basal_cell_carcinoma__phash_001106
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__65c36217adff5c49.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__5a699bb95642d0e9.jpg,6ac1070f070f1579,6ac1070f070f1579,e725d8943f37610c,e725d8943f37610c,0,0,basal_cell_carcinoma__phash_001108
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__664b4130779378ef.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__547cb51ca9ac7009.jpg,d8c623831f0fcec4,d8c623831f0fcec4,a1cdd1b31067599d,a1cdd1b31067599d,0,0,basal_cell_carcinoma__phash_001115
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__665e919d387c5320.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e8a44532c49557a0.jpg,66262e8e2e0c5c46,66262e8e2e0c5c46,b42ccf6327118b67,b42ccf6327118b67,0,0,basal_cell_carcinoma__phash_001116
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__f569cba417eda71f.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__33477ad87057ae36.jpg,66261e1f3f1d1f0f,66261e1f3f1d1f0f,be85c4360f79c0a7,be85c4360f39c0e7,0,2,basal_cell_carcinoma__phash_002704
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__66e725b82893c091.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__1572fe546c909dda.jpg,e09e1e2d1f9eace0,e09e1e2d1f9eace0,94b945c156171fd9,94b945c156171fd9,0,0,basal_cell_carcinoma__phash_001118
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__66ebcc2bb5342605.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__1ada316f35277e37.jpg,e8e49614564e9ef0,e8e49614564e9ef0,95464047577a5bad,95464047577a5bad,0,0,basal_cell_carcinoma__phash_001119
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6db195278e3723ac.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__d496e265b34be1c1.jpg,f0b0c0cc8c9cbaf0,f0b0c0cc8c9cbaf0,d4d7119a046711ff,d4d7119b046711fd,0,2,basal_cell_carcinoma__phash_001187
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__9cbf0e7195ddd980.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__e1bc26e78e92d8f3.jpg,f0b04e0f0e1ea6c0,f0b00e0f0e1ea6c0,d507505a126f0bef,d507505a126f0bef,1,0,basal_cell_carcinoma__phash_001736
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__6716e932bac6c476.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__ffd71665140bb509.jpg,c703130a22100707,c703130a22100707,ed69a28497b0da39,ed69a28497b0da39,0,0,basal_cell_carcinoma__phash_001121
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__675282674c4bb6b2.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__16eaed9eebefcd4c.jpg,9886230b1e3f440c,9886230b1e3f440c,f8c9c73870c79a38,fc89c73870c79a38,0,2,basal_cell_carcinoma__phash_001123
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__67e472a0393c4d44.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__90a5258a79873831.jpg,e8be3626361698d4,e8be3626361698d4,943d51d3444e52fb,943d51d3444e52fb,0,0,basal_cell_carcinoma__phash_001131
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__683ad83c3bad2cdc.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__97847ee01ee50458.jpg,ecce4f57331e1ebc,ecce4f57331e1ebc,9507141d44bf571f,9507141d44bf571f,0,0,basal_cell_carcinoma__phash_001134
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__683c27ddf6c2cfd2.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__3021009cb52c2a72.jpg,11182ce4e660c6cc,11182ce4e660c6cc,d4da6acba264de24,d4da6acba264de24,0,0,basal_cell_carcinoma__phash_001135
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__688c89ff67962481.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__ea75d24d3ac6eb39.jpg,e849392d654a8ecc,e849392d654a8ecc,f3de55a54439550c,f3de55a54439550c,0,0,basal_cell_carcinoma__phash_001136
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__68987bc0b63813c1.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__6dae706acd1e451b.jpg,d88c9e162367c6e0,d88c9e162367c6e0,d57250ef42b50ad5,d57250ef42b50ad5,0,0,basal_cell_carcinoma__phash_001137
basal_cell_carcinoma,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__bcn20000__db5988262a0afb15.jpg,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/basal_cell_carcinoma/dermassist__skin_diseases_image__327c7edf0bbd3b4f.jpg,d88c1137169ea8e0,d88c1137169ea8e0,f073d3313d4a5951,f073d3317d4a5851,0,2,basal_cell_carcinoma__phash_002427
